# record 0 of tracings (4096 samples x 12 leads), one row per sample
# I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6
-0.041409	0.000931	0.042340	0.020239	-0.041874	0.021635	0.009886	0.029503	0.030037	0.024882	0.024220	0.060570
-0.020376	-0.011454	0.008922	0.015915	-0.014649	-0.001266	0.010027	0.025477	0.020327	0.019718	0.005502	0.049872
0.006551	-0.018480	-0.025031	0.005965	0.015791	-0.021755	0.004863	0.024890	0.015102	0.014779	-0.010255	0.040089
0.028108	-0.027359	-0.055467	-0.000375	0.041788	-0.041413	0.000160	0.019564	0.009533	0.005545	-0.014734	0.029901
-0.043429	-0.062924	-0.019495	0.053176	-0.011967	-0.041210	-0.005011	0.015105	0.005048	-0.000020	-0.019692	0.020148
-0.069990	-0.061705	0.008285	0.065847	-0.039137	-0.026710	-0.004860	0.014469	0.004572	-0.005008	-0.019645	0.009706
-0.040451	-0.058916	-0.018464	0.049684	-0.010994	-0.038690	-0.000210	0.010348	0.000068	-0.010036	-0.025090	0.004967
-0.044596	-0.055741	-0.011145	0.050168	-0.016725	-0.033443	0.000455	0.009371	0.000427	-0.014977	-0.030235	0.004583
-0.055340	-0.054251	0.001090	0.054795	-0.028215	-0.026580	0.004968	0.005666	-0.000083	-0.020083	-0.030552	0.000062
-0.070365	-0.065560	0.004805	0.067963	-0.037585	-0.030377	0.004372	0.004427	-0.004559	-0.024919	-0.034511	-0.000501
-0.099740	-0.084156	0.015584	0.091948	-0.057662	-0.034286	-0.004921	0.000148	-0.005024	-0.030162	-0.035086	0.000019
-0.104965	-0.080912	0.024053	0.092939	-0.064509	-0.028430	-0.010293	0.000388	-0.005444	-0.030150	-0.035007	-0.005042
-0.105527	-0.074947	0.030580	0.090237	-0.068054	-0.022183	-0.004884	-0.000075	-0.009953	-0.025652	-0.035016	-0.005010
-0.078401	-0.069926	0.008475	0.074163	-0.043438	-0.030726	-0.000090	-0.004507	-0.010419	-0.024349	-0.035020	-0.004969
-0.062952	-0.065275	-0.002323	0.064114	-0.030315	-0.033799	0.000140	-0.005369	-0.010136	-0.020474	-0.034991	-0.010054
-0.106452	-0.059162	0.047291	0.082807	-0.076872	-0.005935	0.004585	-0.009446	-0.014543	-0.019284	-0.035024	-0.009509
-0.083117	-0.060724	0.022393	0.071920	-0.052755	-0.019165	0.005000	-0.010082	-0.014976	-0.015799	-0.034982	-0.010090
-0.073600	-0.078928	-0.005328	0.076264	-0.034136	-0.042128	0.009645	-0.009462	-0.014524	-0.014247	-0.035058	-0.014552
-0.050677	-0.075963	-0.025286	0.063320	-0.012695	-0.050625	0.014747	-0.005220	-0.010201	-0.010498	-0.034707	-0.015169
-0.029644	-0.074671	-0.045027	0.052157	0.007692	-0.059849	0.015618	-0.000352	-0.010358	-0.009240	-0.030561	-0.019925
-0.054350	-0.075245	-0.020895	0.064797	-0.016728	-0.048070	0.019214	-0.000218	-0.010123	-0.005845	-0.029451	-0.020102
-0.079795	-0.074886	0.004909	0.077340	-0.042352	-0.034989	0.020766	0.004828	-0.005300	-0.004280	-0.025455	-0.019922
-0.115979	-0.075215	0.040764	0.095597	-0.078372	-0.017225	0.024547	0.009036	-0.005586	-0.000622	-0.025135	-0.025198
-0.143584	-0.074970	0.068614	0.109277	-0.106099	-0.003178	0.030759	0.011191	-0.005107	0.000530	-0.019527	-0.024489
-0.121979	-0.075240	0.046738	0.098610	-0.084359	-0.014251	0.034526	0.028857	-0.000941	0.005050	-0.020578	-0.025275
-0.099471	-0.074887	0.024584	0.087179	-0.062027	-0.025151	0.036723	0.051620	0.000386	0.004851	-0.028439	-0.029488
-0.060246	-0.075689	-0.015443	0.067968	-0.022402	-0.045566	0.043471	0.068026	-0.001428	-0.016055	-0.036943	-0.030504
-0.025878	-0.074237	-0.048359	0.050057	0.011240	-0.061298	0.052402	0.088082	0.001191	-0.028845	-0.057623	-0.029515
-0.049980	-0.061449	-0.011469	0.055715	-0.019256	-0.036459	0.077167	0.146932	0.032757	-0.012469	-0.047144	-0.031062
-0.079290	-0.048613	0.030676	0.063951	-0.054983	-0.008968	0.087912	0.188675	0.071439	0.012184	-0.032942	-0.028387
-0.076170	0.004371	0.080542	0.035899	-0.078356	0.042456	0.112379	0.283606	0.169059	0.097983	0.028508	0.018757
-0.043929	0.059398	0.103328	-0.007735	-0.073628	0.081363	0.107912	0.356353	0.265773	0.181482	0.095843	0.065575
0.069812	0.121343	0.051531	-0.095578	0.009141	0.086437	0.097882	0.405554	0.344889	0.258830	0.154921	0.104956
0.188929	0.187944	-0.000985	-0.188436	0.094957	0.093479	0.057822	0.429122	0.425128	0.346896	0.225660	0.155437
0.318401	0.248025	-0.070376	-0.283213	0.194389	0.088824	0.007655	0.366598	0.491487	0.433914	0.314921	0.229662
0.445538	0.306536	-0.139002	-0.376037	0.292270	0.083767	-0.092517	0.300737	0.519011	0.497497	0.400570	0.309817
0.486550	0.340622	-0.145928	-0.413586	0.316239	0.097347	-0.181693	0.194563	0.497442	0.542927	0.474821	0.369568
0.570492	0.399015	-0.171478	-0.484753	0.370985	0.113769	-0.259429	0.042507	0.473590	0.543103	0.524869	0.436525
0.532618	0.386292	-0.146325	-0.459455	0.339471	0.119984	-0.340251	-0.133014	0.397401	0.539529	0.562462	0.493202
0.490468	0.348650	-0.141818	-0.419559	0.316143	0.103416	-0.424982	-0.391665	0.192521	0.409143	0.516495	0.477206
0.509699	0.226015	-0.283684	-0.367857	0.396691	-0.028834	-0.530452	-0.699936	-0.117572	0.156768	0.360027	0.458663
0.404270	0.176399	-0.227871	-0.290334	0.316070	-0.025736	-0.604608	-1.077515	-0.337435	-0.005150	0.296354	0.441269
0.246860	0.147315	-0.099546	-0.197087	0.173203	0.023884	-0.642184	-1.323376	-0.443656	-0.075405	0.247025	0.424269
0.174026	0.113422	-0.060603	-0.143724	0.117315	0.026409	-0.668242	-1.368843	-0.502369	-0.139600	0.194085	0.401641
0.110634	0.085294	-0.025340	-0.097964	0.067987	0.029977	-0.627510	-1.293151	-0.537968	-0.195292	0.150822	0.379223
0.055647	0.039471	-0.016177	-0.047559	0.035912	0.011647	-0.584030	-1.199594	-0.538269	-0.245570	0.089211	0.331166
0.002859	0.000669	-0.002190	-0.001764	0.002525	-0.000761	-0.541469	-1.086805	-0.533056	-0.269701	0.035780	0.284763
-0.072440	-0.020598	0.051842	0.046519	-0.062141	0.015622	-0.493909	-0.975710	-0.492821	-0.260975	0.019060	0.249925
-0.091831	-0.039838	0.051992	0.065834	-0.071911	0.006077	-0.431087	-0.850446	-0.447193	-0.249367	0.005496	0.215016
-0.093414	-0.045489	0.047925	0.069452	-0.070669	0.001218	-0.369362	-0.674395	-0.362690	-0.210907	-0.004868	0.189656
-0.091599	-0.045169	0.046430	0.068384	-0.069015	0.000631	-0.310270	-0.526545	-0.288761	-0.170007	-0.020461	0.164778
-0.094087	-0.049642	0.044446	0.071864	-0.069266	-0.002598	-0.249506	-0.427889	-0.226204	-0.150487	-0.034374	0.134642
-0.091001	-0.050684	0.040316	0.070843	-0.065659	-0.005184	-0.184588	-0.312311	-0.179174	-0.134969	-0.046709	0.105213
-0.098821	-0.059509	0.039313	0.079165	-0.069067	-0.010098	-0.125511	-0.232615	-0.140907	-0.115534	-0.073584	0.089502
-0.110944	-0.075289	0.035655	0.093117	-0.073299	-0.019817	-0.083892	-0.165872	-0.104412	-0.099792	-0.066246	0.080157
-0.129763	-0.094718	0.035044	0.112241	-0.082404	-0.029837	-0.045743	-0.109042	-0.075014	-0.085558	-0.058860	0.069226
-0.083689	-0.053058	0.030630	0.068374	-0.057159	-0.011214	-0.034447	-0.061085	-0.054307	-0.074952	-0.055391	0.055698
-0.048343	-0.018364	0.029979	0.033353	-0.039161	0.005808	-0.025459	-0.038752	-0.035041	-0.064979	-0.049841	0.044872
-0.065705	-0.039984	0.025721	0.052845	-0.045713	-0.007131	-0.014570	-0.024737	-0.014686	-0.054829	-0.045126	0.034883
-0.044325	-0.020241	0.024084	0.032283	-0.034205	0.001922	-0.005036	-0.005163	0.000227	-0.045073	-0.039978	0.029671
-0.090968	-0.070318	0.020650	0.080643	-0.055809	-0.024834	0.004763	0.010002	0.004936	-0.034981	-0.035176	0.030132
-0.092311	-0.073354	0.018957	0.082833	-0.055634	-0.027198	0.014709	0.025206	0.004989	-0.030123	-0.034456	0.029870
-0.104785	-0.068024	0.036760	0.086404	-0.070772	-0.015632	0.035579	0.040014	0.005397	-0.029817	-0.035050	0.030011
-0.144674	-0.071021	0.073653	0.107848	-0.109164	0.001316	0.054388	0.045289	0.009481	-0.030445	-0.029966	0.029946
-0.126122	-0.069391	0.056731	0.097757	-0.091427	-0.006330	0.050520	0.045636	0.010013	-0.029891	-0.029948	0.030028
-0.104756	-0.070410	0.034345	0.087583	-0.069550	-0.018033	0.049549	0.049419	0.010078	-0.025506	-0.030115	0.029968
-0.099986	-0.069697	0.030288	0.084841	-0.065137	-0.019705	0.050138	0.050441	0.010072	-0.024772	-0.024771	0.029991
-0.094642	-0.070191	0.024451	0.082416	-0.059546	-0.022870	0.049981	0.054329	0.015041	-0.025468	-0.025744	0.029983
-0.091120	-0.069962	0.021159	0.080541	-0.056139	-0.024401	0.049997	0.055750	0.014935	-0.024925	-0.024285	0.030046
-0.083804	-0.069467	0.014338	0.076636	-0.049071	-0.027565	0.050097	0.059400	0.015123	-0.020447	-0.026311	0.029415
-0.086929	-0.065310	0.021619	0.076119	-0.054274	-0.021845	0.049839	0.060100	0.019731	-0.019946	-0.044102	0.025307
-0.122755	-0.064851	0.057904	0.093803	-0.090329	-0.003474	0.050293	0.059987	0.020255	-0.020001	-0.041074	0.024910
-0.121979	-0.065157	0.056822	0.093568	-0.089400	-0.004167	0.049183	0.059980	0.019204	-0.020039	-0.039219	0.025052
-0.118426	-0.064854	0.053572	0.091640	-0.085999	-0.005641	0.050541	0.060071	0.020520	-0.019418	-0.040252	0.024971
-0.115892	-0.065175	0.050717	0.090533	-0.083304	-0.007229	0.053887	0.060116	0.023966	-0.015307	-0.039860	0.025008
-0.113883	-0.064718	0.049165	0.089300	-0.081524	-0.007776	0.056563	0.075474	0.026101	-0.014907	-0.040090	0.024986
-0.111724	-0.065891	0.045833	0.088807	-0.078779	-0.010029	0.078661	0.094355	0.043740	-0.015085	-0.039958	0.025016
-0.108669	-0.064316	0.044353	0.086493	-0.076511	-0.009982	0.076221	0.090587	0.040742	-0.014382	-0.040045	0.024992
-0.106715	-0.066470	0.040245	0.086592	-0.073480	-0.013112	0.074230	0.089504	0.039407	-0.010344	-0.039974	0.024994
-0.133726	-0.093528	0.040198	0.113627	-0.086962	-0.026665	0.075467	0.090218	0.040377	-0.009869	-0.040013	0.024995
-0.120096	-0.081419	0.038677	0.100758	-0.079387	-0.021371	0.074079	0.089914	0.039123	-0.010097	-0.040043	0.025010
-0.100697	-0.065257	0.035440	0.082977	-0.068069	-0.014908	0.070861	0.090087	0.035823	-0.009911	-0.039416	0.024998
-0.083722	-0.049362	0.034360	0.066542	-0.059041	-0.007501	0.069599	0.089936	0.034630	-0.009932	-0.035303	0.024994
-0.066920	-0.036635	0.030285	0.051778	-0.048603	-0.003175	0.070609	0.090040	0.035595	-0.004987	-0.034916	0.024998
-0.083265	-0.053254	0.030011	0.068260	-0.056638	-0.011622	0.069871	0.090015	0.034866	-0.005013	-0.035047	0.025010
-0.040980	-0.015568	0.025412	0.028274	-0.033196	0.004922	0.065507	0.090017	0.030502	-0.004973	-0.034987	0.024998
-0.000190	0.024565	0.024755	-0.012188	-0.012472	0.024660	0.064914	0.089969	0.029924	-0.000096	-0.034982	0.024994
-0.009584	0.010541	0.020125	-0.000479	-0.014855	0.015333	0.065006	0.089994	0.030009	0.000022	-0.035032	0.024998
-0.020470	-0.000318	0.020152	0.010394	-0.020311	0.009917	0.065054	0.090036	0.030039	-0.000604	-0.034954	0.025010
-0.029892	-0.010158	0.019734	0.020025	-0.024813	0.004788	0.064401	0.089987	0.029413	-0.004990	-0.035103	0.024998
-0.008796	-0.019728	-0.010932	0.014262	0.001068	-0.015330	0.060309	0.089983	0.025300	-0.009964	-0.034800	0.024994
-0.001715	-0.040980	-0.039265	0.021348	0.018775	-0.040122	0.059882	0.089982	0.024897	-0.014931	-0.035524	0.024998
-0.052264	-0.064128	-0.011864	0.058196	-0.020200	-0.037996	0.060119	0.090043	0.025083	-0.014986	-0.034861	0.025010
-0.071610	-0.056105	0.015505	0.063858	-0.043558	-0.020300	0.059340	0.089968	0.024376	-0.009877	-0.030567	0.024995
-0.089287	-0.049069	0.040218	0.069178	-0.064753	-0.004425	0.055350	0.089989	0.020314	-0.005347	-0.029753	0.024994
-0.100371	-0.040924	0.059447	0.070648	-0.079909	0.009261	0.054796	0.089942	0.019876	-0.004432	-0.030527	0.024992
-0.089599	-0.034157	0.055442	0.061878	-0.072520	0.010642	0.055242	0.090101	0.020073	-0.000547	-0.029867	0.025016
-0.080310	-0.025751	0.054560	0.053030	-0.067435	0.014405	0.054040	0.089819	0.019910	-0.000257	-0.025550	0.024986
-0.074755	-0.019628	0.055127	0.047192	-0.064941	0.017750	0.055688	0.090656	0.020218	0.004980	-0.024776	0.025009
-0.065228	-0.010280	0.054948	0.037754	-0.060088	0.022334	0.069101	0.099581	0.024919	0.010247	-0.025489	0.024963
-0.059379	-0.004318	0.055061	0.031849	-0.057220	0.025372	0.060090	0.095148	0.030060	0.010539	-0.024922	0.025061
-0.055135	-0.000124	0.055012	0.027629	-0.055074	0.027444	0.055987	0.095389	0.034938	0.014369	-0.020456	0.024893
-0.050298	0.004744	0.055042	0.022777	-0.052670	0.029893	0.079202	0.114417	0.040105	0.015902	-0.019945	0.025330
-0.054969	0.000029	0.054997	0.027470	-0.054983	0.027513	0.085394	0.120337	0.044454	0.034086	-0.020001	0.029375
-0.060003	-0.004974	0.055029	0.032489	-0.057516	0.025027	0.084874	0.119909	0.045038	0.040679	-0.020039	0.030104
-0.065010	-0.010012	0.054998	0.037511	-0.060004	0.022493	0.085096	0.120570	0.045007	0.039730	-0.019418	0.029895
-0.069895	-0.014927	0.054968	0.042411	-0.062431	0.020020	0.084935	0.124786	0.044994	0.040175	-0.015307	0.030165
-0.075322	-0.020306	0.055016	0.047814	-0.065169	0.017355	0.085042	0.124609	0.045005	0.039901	-0.014907	0.029509
-0.080006	-0.025023	0.054984	0.052514	-0.067495	0.014981	0.085010	0.125087	0.045018	0.040093	-0.015085	0.030106
-0.075166	-0.020110	0.055056	0.047638	-0.065111	0.017473	0.085020	0.130054	0.045012	0.039962	-0.014382	0.034529
-0.074657	-0.019833	0.054824	0.047245	-0.064741	0.017495	0.084975	0.135020	0.044946	0.040033	-0.010343	0.035059
-0.074689	-0.020474	0.054215	0.047581	-0.064452	0.016870	0.085005	0.139409	0.045454	0.039988	-0.009880	0.034964
-0.070042	-0.014869	0.055173	0.042456	-0.062608	0.020152	0.085042	0.140746	0.049935	0.040028	-0.010089	0.035059
-0.070076	-0.014654	0.055422	0.042365	-0.062749	0.020384	0.084974	0.144336	0.050471	0.039997	-0.009936	0.034910
-0.074989	-0.015088	0.059901	0.045038	-0.067445	0.022406	0.085002	0.145331	0.049814	0.039990	-0.009910	0.035310
-0.074534	-0.014973	0.059561	0.044753	-0.067047	0.022294	0.084942	0.149424	0.050083	0.039999	-0.005053	0.039403
-0.075169	-0.015026	0.060142	0.045098	-0.067656	0.022558	0.085094	0.150181	0.049953	0.040009	-0.004944	0.040051
-0.079459	-0.015007	0.064451	0.047233	-0.071955	0.024722	0.084881	0.154479	0.050035	0.039987	-0.005107	0.039975
-0.080242	-0.015007	0.065235	0.047625	-0.072738	0.025114	0.085145	0.160131	0.049953	0.039980	0.000092	0.039989
-0.079354	-0.015047	0.064307	0.047201	-0.071830	0.024630	0.084482	0.164830	0.049950	0.039977	-0.000581	0.039965
-0.075242	-0.014973	0.060269	0.045108	-0.067755	0.022648	0.085145	0.170718	0.050625	0.040025	0.000176	0.040035
-0.069744	-0.015092	0.054652	0.042418	-0.062198	0.019780	0.089460	0.180057	0.054997	0.039972	0.004410	0.039938
-0.065421	-0.014865	0.050556	0.040143	-0.057989	0.017845	0.090308	0.185136	0.059817	0.039975	0.005243	0.040073
-0.059360	-0.015569	0.043791	0.037464	-0.051575	0.014111	0.094382	0.184923	0.065474	0.039991	0.004202	0.039576
-0.056521	-0.014110	0.042412	0.035316	-0.049467	0.014151	0.095832	0.190361	0.069510	0.039602	0.005198	0.040316
-0.038239	-0.001217	0.037022	0.019728	-0.037631	0.017903	0.104388	0.204403	0.070274	0.040178	0.024372	0.054477
-0.007731	0.010656	0.018387	-0.001463	-0.013059	0.014522	0.115114	0.220170	0.084373	0.055453	0.040239	0.075089
-0.032429	0.024061	0.056490	0.004184	-0.044459	0.040276	0.119324	0.224407	0.079729	0.074421	0.044554	0.079565
-0.021777	0.035988	0.057765	-0.007105	-0.039771	0.046877	0.120205	0.225434	0.075464	0.070354	0.050925	0.080282
-0.004108	0.049662	0.053770	-0.022777	-0.028939	0.051716	0.119841	0.239808	0.094345	0.069789	0.054490	0.084168
0.009429	0.060820	0.051391	-0.035125	-0.020981	0.056106	0.120220	0.234931	0.095103	0.065152	0.055733	0.085948
0.004627	0.053064	0.048437	-0.028845	-0.021905	0.050750	0.119447	0.235960	0.095264	0.065031	0.059458	0.088928
0.005392	0.052531	0.047139	-0.028962	-0.020874	0.049835	0.120249	0.258991	0.119776	0.090531	0.061620	0.091634
0.044483	0.087390	0.042907	-0.065936	0.000788	0.065148	0.124296	0.271023	0.134540	0.104042	0.078569	0.108079
0.055000	0.102818	0.047818	-0.078909	0.003591	0.075318	0.126202	0.284094	0.140970	0.111270	0.096435	0.116554
0.030554	0.126942	0.096388	-0.078748	-0.032917	0.111665	0.143871	0.280216	0.158800	0.138975	0.118353	0.138115
0.019973	0.112600	0.092628	-0.066287	-0.036327	0.102614	0.140666	0.279632	0.155840	0.136224	0.111333	0.135898
0.004677	0.088046	0.083369	-0.046362	-0.039346	0.085707	0.134338	0.279844	0.149056	0.129088	0.104230	0.129012
-0.008655	0.072050	0.080706	-0.031697	-0.044680	0.076378	0.130382	0.280611	0.145721	0.125467	0.100075	0.125853
-0.027507	0.047034	0.074541	-0.009764	-0.051024	0.060787	0.129789	0.278938	0.139050	0.118806	0.094160	0.123981
-0.010589	0.059805	0.070395	-0.024608	-0.040492	0.065100	0.125217	0.281887	0.152003	0.136578	0.120852	0.136474
0.095478	0.160562	0.065085	-0.128020	0.015197	0.112824	0.119849	0.313356	0.193313	0.178586	0.164186	0.173630
0.103007	0.172907	0.069900	-0.137957	0.016553	0.121403	0.120113	0.306512	0.191328	0.185999	0.170597	0.181006
0.093304	0.168915	0.075611	-0.131110	0.008847	0.122263	0.114454	0.298629	0.189134	0.189944	0.174409	0.185016
0.100239	0.175857	0.075619	-0.138048	0.012310	0.125738	0.110180	0.295621	0.190442	0.195829	0.180311	0.190255
0.100208	0.174921	0.074713	-0.137565	0.012747	0.124817	0.109500	0.289684	0.185199	0.194692	0.180274	0.190330
0.104952	0.180268	0.075316	-0.142610	0.014818	0.127792	0.105149	0.285268	0.185091	0.190160	0.185114	0.194858
0.105621	0.180084	0.074463	-0.142852	0.015579	0.127273	0.105314	0.279353	0.184955	0.190362	0.189878	0.194959
0.093767	0.169861	0.076094	-0.131814	0.008837	0.122978	0.105173	0.270218	0.184513	0.190110	0.195101	0.195152
0.096971	0.165672	0.068702	-0.131321	0.014135	0.117187	0.099560	0.259950	0.180520	0.185375	0.194940	0.195460
0.127419	0.194649	0.067230	-0.161034	0.030094	0.130940	0.100094	0.250006	0.180046	0.185143	0.190003	0.200168
0.102176	0.209497	0.107321	-0.155836	-0.002573	0.158409	0.099833	0.239985	0.179412	0.184364	0.185024	0.205136
0.099187	0.200450	0.101263	-0.149818	-0.001038	0.150856	0.089971	0.230111	0.175778	0.180821	0.180123	0.200578
0.100871	0.189982	0.089111	-0.145426	0.005880	0.139546	0.084609	0.219960	0.174857	0.179827	0.174886	0.194933
0.094605	0.180108	0.085503	-0.137357	0.004551	0.132806	0.080070	0.209992	0.175245	0.180315	0.170462	0.190021
0.095496	0.169586	0.074090	-0.132541	0.010703	0.121838	0.074973	0.199954	0.175074	0.179606	0.170015	0.185004
0.094463	0.160125	0.065662	-0.127294	0.014401	0.112893	0.070007	0.190147	0.165591	0.165684	0.160654	0.180107
0.096506	0.154580	0.058074	-0.125543	0.019216	0.106327	0.065030	0.179826	0.154889	0.154403	0.149802	0.174464
0.088538	0.144965	0.056427	-0.116751	0.016056	0.100696	0.059999	0.170459	0.145033	0.145204	0.140191	0.165084
0.056227	0.135495	0.079268	-0.095861	-0.011521	0.107382	0.060458	0.164762	0.134964	0.134869	0.129503	0.154985
0.054698	0.129939	0.075242	-0.092318	-0.010272	0.102590	0.059897	0.149961	0.125066	0.125131	0.120148	0.145057
0.050109	0.120491	0.070383	-0.085300	-0.010137	0.095437	0.055522	0.139715	0.115507	0.115451	0.114518	0.134999
0.045039	0.109909	0.064871	-0.077474	-0.009916	0.087390	0.054764	0.129649	0.109857	0.109951	0.105164	0.125084
0.044919	0.105044	0.060125	-0.074981	-0.007603	0.082585	0.055479	0.115774	0.105471	0.104968	0.100310	0.119941
0.034938	0.095047	0.060109	-0.064993	-0.012586	0.077578	0.054932	0.103869	0.104993	0.100131	0.095193	0.110104
0.030125	0.084950	0.054826	-0.057537	-0.012351	0.069888	0.050451	0.095657	0.100349	0.094795	0.084499	0.099887
0.030043	0.080048	0.050005	-0.055045	-0.009981	0.065026	0.049927	0.104000	0.095299	0.090574	0.080164	0.095054
0.024365	0.069508	0.045143	-0.046937	-0.010389	0.057326	0.050061	0.096005	0.094680	0.089405	0.074668	0.084456
0.021043	0.060111	0.039068	-0.040577	-0.009013	0.049590	0.049365	0.084777	0.080566	0.076278	0.060572	0.075135
0.013420	0.054543	0.041123	-0.033981	-0.013852	0.047833	0.045557	0.075130	0.069490	0.064214	0.049443	0.070026
-0.023610	0.044963	0.068574	-0.010676	-0.046092	0.056769	0.044989	0.064825	0.059900	0.050401	0.035206	0.064925
-0.025650	0.035028	0.060678	-0.004689	-0.043164	0.047853	0.044436	0.055115	0.045391	0.039426	0.024840	0.060018
-0.030046	0.025278	0.055324	0.002384	-0.042685	0.040301	0.040671	0.045030	0.035163	0.025102	0.010360	0.054967
-0.028681	0.014987	0.043669	0.006847	-0.036175	0.029328	0.039929	0.040037	0.024684	0.015038	-0.000048	0.050567
-0.057717	-0.015082	0.042635	0.036400	-0.050176	0.013777	0.040047	0.040082	0.019912	0.010096	0.014855	0.049652
-0.136165	-0.039766	0.096400	0.087965	-0.116282	0.028317	0.039534	0.039463	0.020034	0.010351	0.025019	0.045071
-0.107544	-0.030167	0.077377	0.068856	-0.092460	0.023605	0.035103	0.035158	0.019990	0.009975	0.015375	0.039982
-0.074130	-0.020220	0.053910	0.047175	-0.064020	0.016845	0.034502	0.034441	0.019418	0.005372	0.009595	0.034960
-0.070108	-0.014781	0.055327	0.042445	-0.062717	0.020273	0.035207	0.035056	0.015263	0.005011	0.004813	0.030214
-0.059918	-0.005172	0.054746	0.032545	-0.057332	0.024787	0.034440	0.029934	0.014911	0.004498	-0.004505	0.029505
-0.049762	0.005390	0.055152	0.022186	-0.052457	0.030271	0.030157	0.030015	0.015060	0.000122	-0.009986	0.025094
-0.045355	0.009583	0.054938	0.017886	-0.050147	0.032261	0.029474	0.030035	0.014398	-0.000530	-0.015075	0.024511
-0.060059	-0.004979	0.055080	0.032519	-0.057570	0.025051	0.030182	0.024927	0.010301	0.000061	-0.019785	0.025138
-0.074463	-0.019482	0.054980	0.046972	-0.064722	0.017749	0.029892	0.025517	0.009930	-0.005047	-0.020057	0.024922
-0.075411	-0.035495	0.039915	0.055453	-0.057663	0.002210	0.030072	0.024883	0.010004	-0.004998	-0.019986	0.025026
-0.080373	-0.049155	0.031219	0.064764	-0.055796	-0.008968	0.029963	0.020481	0.010066	-0.004964	-0.020032	0.025039
-0.053502	-0.035946	0.017556	0.044724	-0.035529	-0.009195	0.030002	0.019958	0.009689	-0.010048	-0.020006	0.024702
-0.037549	-0.024172	0.013377	0.030860	-0.025463	-0.005398	0.030008	0.019589	0.005593	-0.009509	-0.020011	0.020562
-0.087097	-0.010776	0.076320	0.048937	-0.081708	0.032772	0.029978	0.015033	0.004941	-0.010086	-0.020010	0.019984
-0.077119	0.000608	0.077727	0.038256	-0.077423	0.039167	0.030079	0.014620	0.005079	-0.014584	-0.020008	0.019997
-0.058484	0.014986	0.073471	0.021749	-0.065977	0.044228	0.029681	0.014823	0.004706	-0.014927	-0.019977	0.019997
-0.050952	0.024663	0.075616	0.013144	-0.063284	0.050139	0.025580	0.010525	0.000557	-0.015600	-0.020020	0.019993
-0.054697	0.020497	0.075194	0.017100	-0.064945	0.047845	0.024976	0.009967	0.000011	-0.019333	-0.019967	0.020041
-0.060203	0.014936	0.075139	0.022633	-0.067671	0.045038	0.025003	0.010062	-0.000065	-0.020072	-0.020057	0.019416
-0.059927	0.010026	0.069952	0.024951	-0.064939	0.039989	0.024989	0.009843	0.000161	-0.019947	-0.019900	0.015310
-0.064723	0.005428	0.070151	0.029648	-0.067437	0.037789	0.024998	0.010471	-0.000649	-0.020440	-0.020125	0.014911
-0.064898	0.005035	0.069933	0.029932	-0.067416	0.037484	0.025008	0.009918	-0.004241	-0.024956	-0.019788	0.015049
-0.069760	0.000320	0.070080	0.034720	-0.069920	0.035200	0.024998	0.005461	-0.005727	-0.025422	-0.020365	0.014971
-0.074932	-0.004922	0.070011	0.039927	-0.072471	0.032544	0.024984	0.004931	-0.009517	-0.024938	-0.019091	0.015015
-0.080152	-0.010613	0.069539	0.045382	-0.074846	0.029463	0.025005	0.005042	-0.010738	-0.024685	-0.021104	0.014981
-0.078949	-0.013837	0.065112	0.046393	-0.072030	0.025638	0.024998	0.004954	-0.014225	-0.024922	-0.038693	0.015046
-0.081231	-0.016695	0.064536	0.048963	-0.072883	0.023920	0.025012	0.005096	-0.015722	-0.029754	-0.035790	0.014410
-0.103993	-0.038918	0.065075	0.071455	-0.084534	0.013079	0.024939	0.004679	-0.019578	-0.029722	-0.034154	0.010310
-0.080441	-0.015408	0.065033	0.047924	-0.072737	0.024813	0.025049	0.000593	-0.020611	-0.030707	-0.030591	0.009915
-0.055039	0.009305	0.064344	0.022867	-0.059691	0.036824	0.024905	-0.000048	-0.024845	-0.029356	-0.029317	0.010037
-0.095459	-0.035416	0.060043	0.065437	-0.077751	0.012313	0.025161	0.000025	-0.025041	-0.031246	-0.040486	0.009989
-0.133882	-0.074529	0.059353	0.104205	-0.096617	-0.007588	0.024611	-0.000073	-0.019962	-0.049220	-0.059158	0.009989
-0.070109	-0.009462	0.060647	0.039786	-0.065378	0.025592	0.024941	0.000312	-0.020509	-0.045902	-0.056103	0.010027
-0.005424	0.053287	0.058711	-0.023931	-0.032068	0.055999	0.029129	0.000018	-0.019906	-0.044860	-0.054207	0.009953
-0.056452	0.005568	0.062020	0.025442	-0.059236	0.033794	0.025874	-0.010469	-0.015465	-0.045088	-0.055278	0.010088
-0.101769	-0.044618	0.057151	0.073194	-0.079460	0.006266	0.019270	-0.019717	-0.015010	-0.040013	-0.054853	0.009830
-0.069223	-0.035366	0.033856	0.052294	-0.051539	-0.000755	0.030711	-0.014967	-0.014537	-0.040125	-0.055091	0.010479
-0.117015	-0.030240	0.086775	0.073627	-0.101895	0.028268	0.058711	-0.010070	-0.010122	-0.039916	-0.054993	0.009918
-0.094860	-0.024736	0.070124	0.059798	-0.082492	0.022694	0.056096	-0.005464	-0.009487	-0.039579	-0.054478	0.005457
-0.066977	-0.015375	0.051602	0.041176	-0.059290	0.018114	0.054319	-0.004886	-0.010056	-0.035088	-0.050267	0.004944
